Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Summer ,8/10/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,578.2,1.2%,7,90,616,2,1548,53,19,6
Summer ,8/11/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,911.9,1.0%,9,29,265,1,722,73,12,12
Summer ,8/12/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,907.1,1.0%,9,48,457,1,3199,85,7,8
Summer ,8/13/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,595.4,0.7%,4,20,85,5,28793,45,8,9
Summer ,8/14/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,812.3,0.4%,3,124,429,5,20021,64,7,3
Summer ,8/15/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1047.8,1.1%,11,24,275,3,21982,55,5,2
Summer ,8/16/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,416.8,1.0%,4,85,355,6,33024,53,18,3
Summer ,8/17/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,582.2,1.1%,6,84,525,1,2167,59,16,2
Summer ,8/18/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1087.9,0.4%,4,105,472,1,2270,45,3,5
Summer ,8/19/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,988,1.2%,12,22,267,2,5366,45,7,8
Summer ,8/20/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,988.5,1.0%,10,110,1127,5,23530,76,15,6
Summer ,8/21/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,770,0.8%,6,101,588,2,722,39,15,2
Summer ,8/22/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,970.2,1.6%,15,122,1883,6,20640,63,13,0
Summer ,8/23/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,734.8,0.8%,6,98,610,2,1548,43,16,5
Summer ,8/24/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,728.4,0.9%,7,13,84,3,11868,66,18,9
Summer ,8/25/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,786.3,1.1%,9,57,514,1,103,34,9,12
Summer ,8/26/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1103,1.2%,13,58,766,4,26316,39,13,9
Summer ,8/27/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,653.8,1.1%,7,126,926,4,16202,60,7,12
Summer ,8/28/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1016.1,0.9%,9,88,778,2,1651,40,8,5
Summer ,8/29/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,383.4,0.6%,2,105,235,3,9598,53,12,2
Summer ,8/30/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,500.2,1.8%,9,135,1195,2,826,62,14,3
Summer ,8/31/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,850.4,1.3%,11,128,1476,6,15686,61,18,3
Fall ,9/1/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2107,1.1%,24,35,848,8,41590,44,11,11
Fall ,9/2/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1081,1.3%,14,36,514,4,33437,76,5,3
Fall ,9/3/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2006,1.3%,27,68,1861,4,27967,55,6,6
Fall ,9/4/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,958,1.1%,11,65,700,4,25490,40,10,15
Fall ,9/5/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1923,1.7%,33,87,2945,5,25490,61,16,8
Fall ,9/6/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2209,1.4%,31,76,2386,6,29618,63,11,5
Fall ,9/7/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1736,1.3%,23,119,2807,5,30444,76,15,15
Fall ,9/8/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2036,1.5%,31,87,2724,7,57276,60,18,15
Fall ,9/9/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1623,1.4%,22,79,1781,3,24252,39,10,15
Fall ,9/10/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2136,1.4%,30,61,1860,5,34056,77,9,3
Fall ,9/11/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1170,1.3%,15,63,948,5,26626,57,15,17
Fall ,9/12/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1349,0.9%,12,49,607,6,31270,74,9,21
Fall ,9/13/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1788,1.3%,24,85,2031,3,17544,65,7,12
Fall ,9/14/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1438,1.6%,23,54,1275,3,16718,51,23,9
Fall ,9/15/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1484,0.8%,11,29,330,5,25078,82,6,11
Fall ,9/16/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1158,1.5%,18,14,244,5,15790,74,6,0
Fall ,9/17/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2112,1.0%,20,98,1984,8,35501,50,22,11
Fall ,9/18/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1701,1.6%,27,107,2952,7,35914,54,12,11
Fall ,9/19/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,851,1.4%,12,73,858,4,9804,53,9,5
Fall ,9/20/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1364,1.5%,20,72,1447,3,24458,69,13,8
Fall ,9/21/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1866,1.2%,22,121,2700,4,25903,74,22,18
Fall ,9/22/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1379,1.5%,20,17,339,3,15170,68,11,20
Fall ,9/23/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1459,1.4%,21,6,124,8,28483,58,7,17
Fall ,9/24/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1911,0.9%,16,97,1609,7,47162,76,15,14
Fall ,9/25/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1296,0.9%,12,113,1368,3,15170,49,26,6
Fall ,9/26/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1802,1.8%,33,62,2032,4,14861,91,8,17
Fall ,9/27/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1066,0.8%,8,99,820,7,30650,67,11,6
Fall ,9/28/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1719,1.5%,26,59,1550,7,48814,80,25,9
Fall ,9/29/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2063,1.1%,22,10,218,3,13726,52,23,3
Fall ,9/30/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1815,1.9%,34,20,671,6,40764,75,21,15
Fall ,10/1/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1370,1.0%,14,14,188,5,38184,51,23,12
Fall ,10/2/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1445,1.3%,18,44,810,6,34675,53,13,11
Fall ,10/3/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1143,1.2%,13,22,304,3,24252,78,14,14
Fall ,10/4/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1955,1.2%,24,46,1100,7,34366,72,17,8
Fall ,10/5/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1418,1.3%,18,86,1567,5,27658,48,17,2
Fall ,10/6/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2015,1.1%,22,3,65,6,39938,38,24,14
Fall ,10/7/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1195,1.6%,19,105,2011,4,16512,57,14,15
Fall ,10/8/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1205,1.2%,14,38,558,4,21672,64,11,3
Fall ,10/9/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1012,1.2%,12,10,119,6,39526,37,10,15
Fall ,10/10/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1739,1.8%,31,10,311,7,49433,54,18,6
Fall ,10/11/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1794,1.9%,33,46,1551,8,45305,50,14,2
Fall ,10/12/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1859,1.8%,33,109,3633,5,30754,41,17,12
Fall ,10/13/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1692,1.8%,30,109,3299,3,14035,29,16,14
Fall ,10/14/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1105,1.4%,15,63,951,7,34366,49,21,8
Fall ,10/15/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1812,1.6%,28,59,1677,5,32198,64,8,6
Fall ,10/16/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1385,1.4%,20,47,940,4,30650,48,14,8
Fall ,10/17/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1564,1.3%,20,89,1830,7,34056,70,16,9
Fall ,10/18/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1806,1.0%,19,102,1932,5,36326,54,11,5
Fall ,10/19/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1530,1.7%,26,68,1790,4,32714,53,16,6
Fall ,10/20/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1168,1.4%,16,28,459,6,19195,87,16,9
Fall ,10/21/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1702,0.7%,11,99,1139,7,41177,42,15,9
Fall ,10/22/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1525,1.4%,22,36,792,5,29928,54,13,18
Fall ,10/23/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1603,1.3%,21,29,637,3,19195,50,18,15
Fall ,10/24/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2002,1.2%,25,44,1105,4,20537,32,10,17
Fall ,10/25/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1400,1.6%,22,91,2047,4,12487,37,3,14
Fall ,10/26/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1470,1.2%,17,54,944,7,25800,58,16,15
Fall ,10/27/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1845,1.3%,24,112,2686,7,30031,78,8,2
Fall ,10/28/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1645,1.0%,17,46,788,4,18679,64,14,11
Fall ,10/29/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1590,1.5%,23,35,832,5,27864,76,22,11
Fall ,10/30/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1299,1.6%,20,36,737,4,15067,48,17,15
Fall ,10/31/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1916,1.2%,23,78,1849,5,36120,44,20,3
Fall ,11/1/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1556,1.6%,25,67,1710,5,24149,39,3,9
Fall ,11/2/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1531,1.9%,28,92,2633,7,44376,75,28,8
Fall ,11/3/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1647,1.0%,16,55,894,8,31682,52,8,9
Fall ,11/4/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1892,1.5%,28,120,3383,3,15067,91,18,6
Fall ,11/5/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1436,1.7%,24,39,954,4,13313,55,11,3
Fall ,11/6/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1485,1.5%,22,81,1804,6,27864,58,7,9
Fall ,11/7/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1163,1.4%,17,118,1990,4,18679,67,26,6
Fall ,11/8/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1001,1.7%,17,14,241,6,33230,68,13,8
Fall ,11/9/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1602,1.6%,25,53,1326,7,38081,42,12,14
Fall ,11/10/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1291,1.3%,17,35,616,5,16615,44,3,12
Fall ,11/11/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1790,1.8%,33,81,2674,5,33746,66,20,11
Fall ,11/12/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1955,1.2%,23,7,160,4,11558,44,21,3
Fall ,11/13/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1270,1.4%,18,110,1987,3,21775,75,20,20
Fall ,11/14/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1190,1.1%,13,110,1423,5,36946,62,17,12
Fall ,11/15/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1368,1.0%,14,5,70,6,38597,89,13,0
Fall ,11/16/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1432,0.8%,12,83,975,5,26419,73,24,2
Fall ,11/17/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1710,1.4%,24,91,2186,4,20330,30,22,9
Fall ,11/18/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1009,1.1%,11,122,1372,5,14035,89,20,9
Fall ,11/19/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1555,1.9%,29,113,3372,7,21053,38,17,11
Fall ,11/20/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1155,1.2%,14,9,120,6,26729,68,25,6
Fall ,11/21/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,2068,0.9%,19,101,1917,7,37874,31,12,8
Fall ,11/22/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1862,0.8%,14,100,1409,8,49536,44,23,8
Fall ,11/23/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1664,1.5%,25,98,2485,6,19298,61,10,5
Fall ,11/24/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1159,1.5%,17,44,763,4,9185,51,10,5
Fall ,11/25/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1256,1.1%,13,25,339,4,17234,35,8,12
Fall ,11/26/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1322,1.2%,16,118,1914,4,25594,33,20,12
Fall ,11/27/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1224,1.2%,14,71,1025,4,19711,48,15,11
Fall ,11/28/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1630,1.0%,16,35,563,4,20021,48,8,2
Fall ,11/29/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1334,1.1%,15,3,44,8,48194,79,17,5
Fall ,11/30/2024,Mumbai,19.076,72.8777,Pinterest,Desktop,Discount,1279,1.0%,13,21,271,7,32611,86,12,6
Spring ,3/1/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,720,0.6%,4,101,403,2,5676,46,4,3
Spring ,3/2/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1183.4,0.9%,11,62,664,6,18163,41,4,2
Spring ,3/3/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1096.6,1.2%,13,10,129,7,22704,25,12,2
Spring ,3/4/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,920.8,1.6%,14,19,268,4,7637,62,11,6
Spring ,3/5/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,880.6,1.2%,11,83,903,6,17750,33,9,0
Spring ,3/6/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1276.2,1.1%,13,40,543,7,30960,25,4,3
Spring ,3/7/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1244.4,1.2%,15,84,1281,8,40248,47,1,3
Spring ,3/8/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,711.4,1.3%,9,9,81,6,23736,29,14,8
Spring ,3/9/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1180.4,1.2%,14,84,1225,7,36533,49,11,8
Spring ,3/10/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1136.8,1.2%,13,73,970,6,40248,53,11,2
Spring ,3/11/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,786.2,1.5%,11,64,733,3,11971,61,10,8
Spring ,3/12/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,897.4,1.1%,10,76,741,3,15893,19,3,5
Spring ,3/13/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,534.8,0.9%,5,48,238,7,34056,32,3,0
Spring ,3/14/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1016.4,1.1%,11,5,54,6,29309,34,2,2
Spring ,3/15/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,615.4,1.0%,6,11,69,3,14448,27,6,5
Spring ,3/16/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1109.8,1.1%,12,48,575,3,7327,40,12,2
Spring ,3/17/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,854.8,1.0%,9,53,461,7,27864,43,7,3
Spring ,3/18/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1123.2,1.5%,17,11,180,3,9082,47,0,8
Spring ,3/19/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,423.8,1.0%,4,98,419,8,30341,49,4,5
Spring ,3/20/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,574.6,1.4%,8,72,576,3,7327,57,10,3
Spring ,3/21/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,930.6,1.7%,15,2,30,8,42725,25,1,9
Spring ,3/22/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,384.4,1.0%,4,105,403,4,9082,57,7,9
Spring ,3/23/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,810.6,0.9%,8,104,799,4,11146,54,5,2
Spring ,3/24/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1437.6,1.3%,18,77,1426,4,15274,22,3,6
Spring ,3/25/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,450,1.7%,8,26,201,3,8256,42,11,5
Spring ,3/26/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,910.4,1.1%,10,100,1019,4,19814,15,12,2
Spring ,3/27/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,617,1.0%,6,85,504,5,15686,45,9,3
Spring ,3/28/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,559.2,1.0%,5,1,5,8,48917,56,1,0
Spring ,3/29/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,905.2,1.0%,9,10,93,5,13932,56,2,5
Spring ,3/30/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,528.4,1.1%,6,109,626,7,38184,50,10,8
Spring ,3/31/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1139.8,1.1%,13,51,651,3,12178,25,8,3
Spring ,4/1/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1213.8,1.1%,13,5,67,7,43344,40,10,3
Spring ,4/2/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,698.2,1.3%,9,45,419,6,28896,69,3,6
Spring ,4/3/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,919.6,0.9%,8,31,256,5,13210,60,4,6
Spring ,4/4/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,912.8,0.7%,6,79,497,7,34056,28,10,6
Spring ,4/5/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,608.8,1.1%,7,14,90,3,15480,36,1,3
Spring ,4/6/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,620.8,1.1%,7,34,243,7,28896,55,3,2
Spring ,4/7/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,942,1.3%,12,47,568,2,5470,44,5,3
Spring ,4/8/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1299,0.6%,7,108,791,7,15480,59,13,5
Spring ,4/9/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,995.8,1.5%,15,17,244,3,8256,21,8,5
Spring ,4/10/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,811.2,1.5%,12,93,1143,3,12797,14,13,3
Spring ,4/11/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,521.8,1.2%,6,109,682,4,17957,44,4,3
Spring ,4/12/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,763.4,1.2%,9,20,183,5,19402,18,5,5
Spring ,4/13/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1237.8,1.4%,18,22,388,7,21672,53,9,2
Spring ,4/14/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,816.4,1.5%,12,95,1143,4,10114,20,9,2
Spring ,4/15/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,615.8,1.4%,8,75,647,5,21672,35,10,8
Spring ,4/16/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,989.8,0.7%,7,104,716,8,48298,54,2,5
Spring ,4/17/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,965,1.3%,12,56,691,6,25594,48,5,5
Spring ,4/18/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,532.4,1.1%,6,46,262,3,6811,47,2,2
Spring ,4/19/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,568.4,0.6%,3,32,109,7,29412,29,1,2
Spring ,4/20/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,795.4,1.1%,9,98,850,4,15686,57,10,2
Spring ,4/21/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1159,1.0%,12,111,1333,3,10939,12,3,5
Spring ,4/22/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,902.2,1.4%,13,45,587,8,43344,21,3,2
Spring ,4/23/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1174.8,2.0%,23,19,439,6,21053,16,2,3
Spring ,4/24/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1010.6,1.4%,14,69,979,3,9494,49,1,2
Spring ,4/25/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,546.8,1.2%,6,109,697,7,27348,29,1,6
Spring ,4/26/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1267.2,0.7%,9,61,575,7,19195,61,6,8
Spring ,4/27/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,685,1.3%,9,89,814,3,10939,18,3,3
Spring ,4/28/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,794.4,0.9%,7,87,622,7,17544,16,5,9
Spring ,4/29/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,667.6,0.9%,6,108,639,8,43344,15,6,2
Spring ,4/30/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1008.6,1.6%,16,29,467,2,6605,60,14,2
Spring ,5/1/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,916,1.2%,11,55,604,7,30341,57,7,8
Spring ,5/2/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,662.8,1.4%,9,44,398,6,17338,66,11,0
Spring ,5/3/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1005.4,0.9%,9,110,1045,3,15480,39,0,5
Spring ,5/4/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,672.8,0.9%,6,14,79,7,31992,50,1,9
Spring ,5/5/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1268.6,0.9%,12,10,114,3,3199,22,5,8
Spring ,5/6/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,721,1.5%,11,92,1019,4,17028,42,3,6
Spring ,5/7/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,717.6,1.6%,11,77,886,8,26006,35,9,2
Spring ,5/8/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,664.8,1.4%,9,52,495,5,22704,48,1,6
Spring ,5/9/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1213.6,1.2%,14,89,1256,5,26006,46,11,2
Spring ,5/10/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,963.8,0.9%,9,41,372,4,14551,27,3,6
Spring ,5/11/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,995.4,1.7%,17,31,526,2,4850,15,9,2
Spring ,5/12/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,318.6,0.9%,3,50,149,7,32508,67,1,3
Spring ,5/13/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1010.6,1.4%,14,46,662,7,37152,51,2,0
Spring ,5/14/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,722.2,1.2%,9,32,290,8,47059,35,10,5
Spring ,5/15/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1146.2,0.7%,8,24,187,7,22291,43,3,8
Spring ,5/16/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1026.4,0.8%,8,111,926,4,17338,44,11,5
Spring ,5/17/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,850.2,1.3%,11,37,422,7,15480,32,8,3
Spring ,5/18/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,773.6,0.7%,5,22,123,7,36636,30,3,2
Spring ,5/19/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,518,0.8%,4,50,204,4,13003,42,1,6
Spring ,5/20/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1133.6,1.0%,12,101,1201,7,18576,52,3,0
Spring ,5/21/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,672.8,0.7%,5,89,448,6,34572,22,9,2
Spring ,5/22/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,467,1.0%,5,34,165,7,34056,42,5,3
Spring ,5/23/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,933.6,1.2%,11,112,1306,3,7843,31,2,8
Spring ,5/24/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,909.2,0.9%,8,48,392,7,15480,53,9,8
Spring ,5/25/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,762.8,1.3%,10,79,770,4,17957,57,5,2
Spring ,5/26/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,965.4,1.2%,12,99,1176,7,21053,30,3,6
Spring ,5/27/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1062.2,1.3%,14,52,746,5,15686,33,14,3
Spring ,5/28/2024,Bengaluru,12.9716,77.5946,Pinterest,Desktop,Discount,1088.8,1.4%,15,97,1471,7,18060,42,9,6
